ID,pair_id,sentence_x,MOS,sentence_y,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,REL,KandelMoles,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
50,50,"Le record est de 17135 et fut établi le 31 janvier 2015, lors de la rencontre opposant Antwerp Giants face au Spirou Basket.",2.4,"Le record est de 17135 et fut établi le 31 janvier 2015, lors de la rencontre opposant Antwerp Giants face au Spirou Basket.",9.284347826086956,10.548260869565215,8.477362086956521,69.46391304347827,14.417391304347824,40.391304347826086,12.486832980505138,4.0,84.45500000000001,90.89782608695651,5.946452173913045,4.3478260869565215,1.3478260869565215,23.0,1.0,0.9565217391304348,0.0,100.0,31.0,23.0,22.0,1.0,1.0,4.0,3.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51,51,"Selon les auteurs Sue Farran, James Gallen et Christa Rautenbach, le droit autrichien est la source d'inspiration principale du nouveau code civil tchèque.",1.4,"Selon les auteurs Sue Farran, James Gallen et Christa Rautenbach, le droit autrichien est la source d'inspiration principale du nouveau code civil tchèque.",15.403333333333332,16.082500000000003,14.815585583333334,27.37500000000001,14.6,57.333333333333336,12.486832980505138,8.0,47.70666666666668,56.73333333333335,7.111650000000001,5.416666666666667,1.8333333333333333,24.0,1.0,1.0,0.0,130.0,44.0,24.0,24.0,1.0,1.0,8.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
52,52,"Elle aurait fonctionné du Ier au VIe siècle, date à laquelle elle a été détruite lors d'une attaque de la ville par des tribus locales.",2.0,"Elle aurait fonctionné du Ier au VIe siècle, date à laquelle elle a été détruite lors d'une attaque de la ville par des tribus locales.",14.065384615384616,11.315769230769227,7.711368269230771,40.52961538461541,18.092307692307696,45.230769230769226,15.24744871391589,5.0,58.88692307692311,66.63846153846154,7.969984615384615,4.1923076923076925,1.6538461538461535,26.0,1.0,1.0,0.0,109.0,43.0,26.0,26.0,1.0,1.0,5.0,5.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,53,"Le film a été réalisé par Jonas Åkerlund, connu pour être l'auteur de vidéo-clips musicaux, d'annonces publicitaires et du long métrage Spun.",2.8,"Le film a été réalisé par Jonas Åkerlund, connu pour être l'auteur de vidéo-clips musicaux, d'annonces publicitaires et du long métrage Spun.",13.984000000000002,12.9244,10.29821344,39.33200000000002,18.0,53.0,15.24744871391589,7.0,57.97700000000002,66.01,7.556000000000001,4.64,1.68,25.0,1.0,1.0,0.0,116.0,42.0,25.0,25.0,1.0,1.0,7.0,5.0,10.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
54,54,"Pour que l’entretien en face à face soit réalisé dans les meilleures conditions possibles, il faut qu’il réponde à certaines conditions.",2.6,"Pour que l’entretien en face à face soit réalisé dans les meilleures conditions possibles, il faut qu’il réponde à certaines conditions.",13.901739130434787,13.415217391304346,12.056401826086962,36.35956521739132,23.11304347826087,57.78260869565217,18.491933384829668,8.0,55.655000000000015,64.28913043478262,8.006017391304349,4.956521739130435,1.7391304347826086,23.0,1.0,0.8695652173913043,0.0,114.0,40.0,23.0,20.0,1.0,1.0,8.0,8.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,55,"Il a également écrit l'une des trois premières symphonies lettristes : la Symphonie en K, « première polyphonie ciselante»,, datée de 1947.",2.4,"Il a également écrit l'une des trois premières symphonies lettristes : la Symphonie en K, « première polyphonie ciselante»,, datée de 1947.",12.875652173913045,13.210434782608694,11.800756130434785,43.71608695652176,21.373913043478264,57.78260869565217,17.491376746189438,8.0,62.05500000000001,70.2021739130435,8.006017391304349,4.913043478260869,1.6521739130434785,23.0,1.0,1.0,1.0,113.0,38.0,23.0,23.0,1.0,1.0,8.0,7.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
56,56,"Une grande fête est organisée à l'occasion du Nouvel An, chaque année des feux d'artifice et des concerts sont donnés sur la place adjacente.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,"Découverte en 1892 par Carl Anton Larsen à bord du Jason, elle a été nommée en l'honneur d'Oscar II, roi de Suède de 1872 à 1907 et de Norvège de 1872 à 1905.",4.4,"Découverte en 1892 par Carl Anton Larsen à bord du Jason, elle a été nommée en l'honneur d'Oscar II, roi de Suède de 1872 à 1907 et de Norvège de 1872 à 1905.",11.208571428571428,12.622285714285717,4.017321514285715,77.04142857142858,14.0,43.57142857142857,3.0,3.0,89.46357142857143,92.97857142857144,3.991714285714286,3.5142857142857142,1.1142857142857143,35.0,1.0,0.8,0.0,123.0,39.0,35.0,28.0,1.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,58,Le premier compilateur auto-hébergé (si l'on exclut les assembleurs) a été écrit pour le Lisp par Hart et Levin au Massachusetts Institute of Technology (MIT) en 1962.,3.0,Le premier compilateur auto-hébergé (si l'on exclut les assembleurs) a été écrit pour le Lisp par Hart et Levin au Massachusetts Institute of Technology (MIT) en 1962.,14.844137931034483,14.995862068965517,10.550665137931038,40.2896551724138,15.73793103448276,53.13793103448276,12.486832980505138,7.0,58.28224137931036,65.44310344827588,5.249779310344827,4.655172413793103,1.6206896551724137,29.0,1.0,1.0,0.0,135.0,47.0,29.0,29.0,1.0,1.0,7.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,59,"La liste suivante n'inclut pas les plus petits objets comme les ressorts, les fragments, les parachutes ou les boucliers thermiques.",1.0,"La liste suivante n'inclut pas les plus petits objets comme les ressorts, les fragments, les parachutes ou les boucliers thermiques.",12.26666666666667,13.741428571428573,13.58949742857143,44.52000000000001,14.114285714285714,54.333333333333336,12.486832980505138,7.0,63.01833333333335,71.51666666666665,8.560647619047618,5.238095238095238,1.6666666666666667,21.0,1.0,0.8095238095238095,0.0,110.0,35.0,21.0,17.0,1.0,1.0,7.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60,60,"En fiabilité, le schéma fonctionnel permet de représenter les systèmes complexes, c'est-à-dire ayant plusieurs possibilités de défaillance.",2.4,"En fiabilité, le schéma fonctionnel permet de représenter les systèmes complexes, c'est-à-dire ayant plusieurs possibilités de défaillance.",16.4,16.359,17.410952900000005,13.105000000000032,22.0,60.0,17.491376746189438,8.0,35.82000000000002,46.60000000000002,11.2555,5.9,2.05,20.0,1.0,0.95,0.0,118.0,41.0,20.0,19.0,1.0,1.0,8.0,7.0,13.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
61,61,"L'utilisateur étant à l'origine du besoin en information, il est apparu nécessaire de compléter la simple requête par des informations supplémentaires en provenance de l'utilisateur.",3.0,"L'utilisateur étant à l'origine du besoin en information, il est apparu nécessaire de compléter la simple requête par des informations supplémentaires en provenance de l'utilisateur.",21.037142857142857,18.81142857142857,15.901677285714284,-5.892142857142812,26.91428571428571,63.71428571428572,21.16590212458495,10.0,18.237142857142885,28.657142857142876,8.155942857142858,5.571428571428571,2.1785714285714284,28.0,1.0,0.8571428571428571,0.0,156.0,61.0,28.0,24.0,1.0,1.0,10.0,11.0,12.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
62,62,Les Jeux du Val-de-Marne sont une compétition omnisports créée en 1967 par le Conseil général et qui se déroule chaque année dans le département du Val-de-Marne.,2.8,Les Jeux du Val-de-Marne sont une compétition omnisports créée en 1967 par le Conseil général et qui se déroule chaque année dans le département du Val-de-Marne.,14.203333333333337,14.136999999999992,8.888302700000004,46.66500000000001,18.666666666666668,50.0,15.24744871391589,6.0,63.69666666666667,70.23333333333332,4.119666666666666,4.366666666666666,1.5333333333333334,30.0,1.0,0.8333333333333334,0.0,131.0,46.0,30.0,25.0,1.0,1.0,6.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
63,63,"Le peba est une langue amérindienne de la famille des langues peba-yaguanes parlée en Amazonie péruvienne, dans la région de Loreto.",2.8,"Le peba est une langue amérindienne de la famille des langues peba-yaguanes parlée en Amazonie péruvienne, dans la région de Loreto.",16.59,12.905909090909084,11.986308681818183,15.30500000000002,16.072727272727274,49.27272727272727,13.954451150103322,6.0,37.47000000000003,47.69999999999999,7.550745454545455,4.954545454545454,2.0,22.0,1.0,0.8636363636363636,0.0,109.0,44.0,22.0,19.0,1.0,1.0,6.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
64,64,Un capteur plan est un appareil qui permet d'obtenir instantanément une image radiologique numérique lors de la prise d'une radiographie.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65,L’isométrataxie est l'incapacité à maintenir une force musculaire constante durant une performance manuelle comme la préhension.,3.0,L’isométrataxie est l'incapacité à maintenir une force musculaire constante durant une performance manuelle comme la préhension.,20.27444444444445,16.876666666666672,19.141197777777776,-18.235000000000003,24.977777777777774,62.44444444444444,18.491933384829668,8.0,8.818888888888864,22.077777777777783,8.7878,6.222222222222222,2.4444444444444446,18.0,1.0,0.9444444444444444,0.0,112.0,44.0,18.0,17.0,1.0,1.0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
66,66,L'artiste dadaïste Max Ernst a peint des courbes de Lissajous directement en suspendant un pot de peinture percé au-dessus du canevas.,2.2,L'artiste dadaïste Max Ernst a peint des courbes de Lissajous directement en suspendant un pot de peinture percé au-dessus du canevas.,12.875652173913045,13.005652173913042,11.545110434782613,43.71608695652176,19.63478260869565,57.78260869565217,16.41640786499874,8.0,62.05500000000001,70.2021739130435,8.006017391304349,4.869565217391305,1.6521739130434785,23.0,1.0,0.9565217391304348,0.0,112.0,38.0,23.0,22.0,1.0,1.0,8.0,6.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
67,67,"En effet, les processus biologiques exacts qui se produisent sont inconnus, même 50 ans après sa découverte, mais de nombreuses études présentent des théories sur les mécanismes du lupus médicamenteux.",2.8,"En effet, les processus biologiques exacts qui se produisent sont inconnus, même 50 ans après sa découverte, mais de nombreuses études présentent des théories sur les mécanismes du lupus médicamenteux.",18.530000000000005,19.946,16.140118933333337,15.645000000000032,22.66666666666667,63.333333333333336,18.491933384829668,10.0,36.71000000000004,45.30000000000001,8.330333333333334,5.6,1.9,30.0,1.0,0.9666666666666668,0.0,168.0,57.0,30.0,29.0,1.0,1.0,10.0,8.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
68,68,"Certaines configurations de l'environnement (par exemple, une falaise au-dessus de la mer) peuvent provoquer des situations dangereuses (par exemple le fait de se trouver en hauteur au-dessus de la mer).",1.3333333333333333,"Certaines configurations de l'environnement (par exemple, une falaise au-dessus de la mer) peuvent provoquer des situations dangereuses (par exemple le fait de se trouver en hauteur au-dessus de la mer).",18.3769696969697,18.76272727272727,12.880044060606064,22.08545454545456,22.8969696969697,69.36363636363637,18.491933384829668,12.0,41.91712121212123,49.47424242424243,4.98619393939394,5.03030303030303,1.7878787878787878,33.0,1.0,0.7272727272727273,0.0,166.0,59.0,33.0,24.0,1.0,1.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
69,69,"Néanmoins, l’effet de la fréquence de commutation sur les valeurs des éléments de filtrage n’a pas été évoqué dans son travail.",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70,Un moteur de workflow est un dispositif logiciel permettant d'exécuter des instances de workflow (l'enchaînement des activités décrit par la définition de processus de workflow).,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71,"Un exemple typique est la représentation de cartes à jouer ordinaires : la suite (""couleur"") ainsi que la hauteur (nombre ou figure) de la carte peuvent être représentés par des énumérations.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72,"Dans le champ de l'écologie, le terme « basophile » désigne des organismes qui se développent exclusivement dans un environnement qui contient des substances qui lui confèrent une certaine alcalinité.",4.6,"Dans le champ de l'écologie, le terme « basophile » désigne des organismes qui se développent exclusivement dans un environnement qui contient des substances qui lui confèrent une certaine alcalinité.",18.577419354838717,19.747096774193544,15.299439193548393,17.086129032258107,25.30322580645161,69.70967741935485,20.32050807568877,12.0,37.8317741935484,46.1241935483871,9.68727741935484,5.451612903225806,1.870967741935484,31.0,1.0,0.8709677419354839,1.0,169.0,58.0,31.0,27.0,1.0,1.0,12.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
73,73,"Au niveau mondial, il existe de nombreux logiciels d’envoi de masse de courrier électronique et de gestion de la relation client B2C, dont Brevo, Klaviyo, Sarbacane, Mailchimp, etc.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74,"Le congrès des États-Unis vote le Semiconductor Chip Protection Act, une loi qui protège juridiquement les schémas électroniques.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,75,"Mais en réalité, le Parfait Pêcheur à la ligne, tout comme le Voyage du pèlerin, cherche avant tout à guider l'individu au sens large plutôt que le simple amateur de pêche.",3.6,"Mais en réalité, le Parfait Pêcheur à la ligne, tout comme le Voyage du pèlerin, cherche avant tout à guider l'individu au sens large plutôt que le simple amateur de pêche.",16.065,14.881875,8.631450937500002,36.88000000000002,17.8,53.875,13.954451150103322,7.0,54.920000000000016,61.69999999999999,5.5347,4.3125,1.625,32.0,1.0,0.875,0.0,138.0,52.0,32.0,28.0,1.0,1.0,7.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
76,76,"Certains biologistes, tels Hugo de Vries, suggèrent de contrôler et de diriger les mécanismes de l'évolution en laboratoire pour créer de nouvelles formes de vie présentant des propriétés nouvelles.",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77,"Une commercialisation efficace implique l’apprentissage de nouvelles compétences, de nouvelles techniques et de nouveaux modes d’obtention de l’information.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78,"Straight-through processing (STP) est un principe de traitement des opérations au fil de l'eau, c'est-à-dire sans rupture ou sans délai (littéralement : ""traitement tout droit à travers"").",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,"Le premier se fait aux États-Unis (1935-1936), durant lequel, en tant que Rockefeller Fellow, il enseigne dans les différentes universités que sont Harvard, Northwestern, Chicago et Berkeley.",3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,"Carlo Cattaneo (1911-1979) est un mathématicien et physicien italien connu pour ses travaux en physique statistique, en mécanique des milieux continus et en relativité générale.",1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,"Il agit en bloquant les récepteurs de cette dernière, ce qui diminue la LH et arrête donc l'ovulation jusqu'à ce qu'elle soit souhaitée.",2.6,"Il agit en bloquant les récepteurs de cette dernière, ce qui diminue la LH et arrête donc l'ovulation jusqu'à ce qu'elle soit souhaitée.",13.157692307692308,11.85923076923077,8.389812615384617,47.03730769230772,19.630769230769232,49.07692307692308,16.41640786499874,6.0,64.54846153846157,71.86923076923077,6.755369230769231,4.307692307692308,1.5769230769230769,26.0,1.0,0.9615384615384616,0.0,112.0,41.0,26.0,25.0,1.0,1.0,6.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
82,82,"Avec ""Voxeurop services"", le journal étend ses activités éditoriales en proposant des services éditoriaux sur-mesure et une traduction multilingue vers toutes les langues européennes.",2.8,"Avec ""Voxeurop services"", le journal étend ses activités éditoriales en proposant des services éditoriaux sur-mesure et une traduction multilingue vers toutes les langues européennes.",21.536000000000005,20.272,19.470781,-14.811999999999951,26.0,73.0,20.32050807568877,12.0,10.87300000000002,22.49000000000001,9.4508,6.2,2.32,25.0,1.0,0.96,1.0,155.0,58.0,25.0,24.0,1.0,1.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
83,83,"Elle représente un obélisque renversé, dont le sommet repose sur un piédestal pyramidal et dont le pied, pointé vers le haut, est brisé.",2.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,84,"Elle a remplacé la chambre des comptes de la Cour suprême, qui a été dissoute en 1998 et dont sont également issus la Cour de cassation et le Conseil d'État.",3.4,"Elle a remplacé la chambre des comptes de la Cour suprême, qui a été dissoute en 1998 et dont sont également issus la Cour de cassation et le Conseil d'État.",13.248387096774197,13.213870967741933,7.143516838709683,55.2925806451613,18.851612903225806,56.80645161290322,15.24744871391589,8.0,71.07048387096773,76.83387096774193,6.121793548387098,4.064516129032258,1.4193548387096775,31.0,1.0,0.8064516129032258,0.0,126.0,44.0,31.0,25.0,1.0,1.0,8.0,5.0,9.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
85,85,"L’Employment Act de 1990 a aboli strictement le closed shop, jugé attentatoire à la liberté de ne pas se syndiquer, garantie par la Charte sociale européenne.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,"Le compartiment réacteur mesure quant à lui 38 pieds de long (soit environ 11,5 mètres), 42 pieds de profondeur (soit environ 12,8 mètres), 37 de large (soit environ 11,3 mètres) et pèse 2 250 tonnes.",3.5,"Le compartiment réacteur mesure quant à lui 38 pieds de long (soit environ 11,5 mètres), 42 pieds de profondeur (soit environ 12,8 mètres), 37 de large (soit environ 11,3 mètres) et pèse 2 250 tonnes.",13.568571428571428,17.19771428571429,9.729176771428572,60.12142857142859,20.857142857142858,52.14285714285714,16.41640786499874,6.0,74.74357142857143,79.37857142857143,9.405428571428573,4.485714285714286,1.3142857142857145,35.0,1.0,0.7428571428571429,0.0,157.0,46.0,35.0,26.0,1.0,1.0,6.0,6.0,17.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0
